职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
商务数据分析专员,中国药学会科技开发中心,8千-1万,北京·朝阳区,无需经验,硕士,国企,50-150人,学术/科研,https://jobs.51job.com/beijing/140850389.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coVjUBZlAwVWgFYQBjAmY.html
数据分析经理/主管,国泰君安证券股份有限公司,30-50万/年,上海·静安区,2年,硕士,国企,10000人以上,,https://jobs.51job.com/shanghai/145322108.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coAmUCY1Q0VWkAbQZtVjI.html
数据分析师(J10199),无锡尚佰环球电子商务有限公司,1-1.6万·13薪,上海·闵行区,1年,本科,民营,150-500人,服装/纺织/皮革,https://jobs.51job.com/shanghai/148026816.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coUzZWO1A6DjJWNgxuXTo.html
数据分析经理,湖北咿呀医疗投资管理有限公司,1.5-2万,上海·浦东新区,1年,本科,民营,1000-5000人,医疗/护理/卫生,https://jobs.51job.com/shanghai/147097227.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coCWxcPFA6Bz1TPwFnB2o.html
数据分析专员,广州广颖创网络科技有限公司,6-9千,广州,1年,大专,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/146255902.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coVDRdPwBrVGIDbwZjBWM.html
数据分析师,鑫荣懋果业科技集团股份有限公司,1.2-2万·13薪,深圳·龙岗区,3-4年,本科,合资,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shenzhen/147051794.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coAmcBYQNhADoHYgNg.html
商务数据分析师,思特威（上海）电子科技股份有限公司,1.5-2.5万·13薪,上海·闵行区,5-7年,本科,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/147775588.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coUjZQMgJpDjgEaQFqUDc.html
数据分析师,上海晨曦股权投资基金管理有限公司,8千-1.1万,上海,2年,本科,民营,150-500人,,https://jobs.51job.com/fuzhou/145767263.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coAmMHZgNkBztWM1E6XD8.html
数据分析师（Power BI开发）,友邦资讯科技（广州）有限公司成都分公司,8千-1.1万·13薪,成都,1年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/146850033.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coCGkHZwVnVGgGYlQyVDM.html
数据分析（平台管理员）,广州广颖创网络科技有限公司,8千-1.2万·13薪,广州,1年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/147154787.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coVDRdPwBrVGIDbwZjBWM.html
数据分析,达喏人工智能科技（上海）有限公司,1-1.5万·14薪,上海·黄浦区,2年,本科,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/141009857.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coAWAGYFM2UWxSNlAwB2c.html
数据分析师,广州丝一美容美发品有限公司,9千-1.6万,广州·白云区,2年,本科,民营,500-1000人,美容/保健,https://jobs.51job.com/guangzhou/137736939.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coAmEHYAJmUmQDb1YwBmA.html
运营数据分析,深圳市云乔诚科技有限公司,9千-1.4万·13薪,广州·天河区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/140311263.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coVjcAZVcyUWlWMgxsUDc.html
数据分析师,四川新升投资集团有限公司,8千-1.2万,成都·高新区,3-4年,大专,民营,500-1000人,多元化业务集团公司,https://jobs.51job.com/deyang/143283769.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coUjdVNlI5VGoCYANlVzE.html
Python数据分析师,上海特思尔大宇宙商务咨询有限公司,8千-1万·13薪,上海·静安区,1年,本科,外资（非欧美）,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/144903826.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coCGpRNFA1VmwHZVY2VzE.html
资深数据分析师(经营分析),虎彩印艺股份有限公司,1.6-2.5万·16薪,东莞·松山湖区,8-9年,本科,民营,1000-5000人,印刷/包装/造纸,https://jobs.51job.com/shenzhen/148592590.html?s=sou_sou_soulb&t=0_1&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coUjUHYwRjVG0EZgNl.html
计量数据分析师 (MJ000174),卡尔蔡司光学（中国）有限公司,1-2万·14薪,广州·黄埔区,3-4年,硕士,外资（欧美）,1000-5000人,多元化业务集团公司,https://jobs.51job.com/guangzhou/147354272.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coCG9XMwJnAD4BZQJk.html
数据分析,上海递家品牌管理有限公司,9千-1.1万,深圳·南山区,3-4年,本科,民营,150-500人,服装/纺织/皮革,https://jobs.51job.com/shenzhen/146567059.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coAGBWOl84BzkPb1QyBmM.html
销售数据分析,美团,2-3万,北京·朝阳区,5-7年,,已上市,10000人以上,,https://jobs.51job.com/beijing/148382543.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coBWcGZl49Az1WNlAxBmU.html
数据分析师,上海艾麒信息科技股份有限公司,1-2万·13薪,上海,1年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shanghai/145572522.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coA2dVMwRvUW4Cb1Y3AmM.html
数据分析算法工程师、,东莞市拓能电子科技有限公司,1-1.5万·14薪,深圳,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147927260.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coVTBcMARjUWsFYw1vAmM.html
数据分析专员,广东子品实业发展有限公司,5-6千,广州·番禺区,1年,大专,民营,50-150人,制药/生物工程,https://jobs.51job.com/guangzhou/138816340.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coUzACZwNlVm4FYAFrB2U.html
销售数据分析,美团,2-3万,北京·朝阳区,3-4年,,已上市,10000人以上,,https://jobs.51job.com/beijing/148373862.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coBWcGZl49Az1WNlAxBmU.html
Python数据分析师,西安晟启科技有限公司,8千-1.3万,深圳·南山区,无需经验,本科,民营,少于50人,计算机软件,https://jobs.51job.com/wuhan/142553625.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coVjZUOVMzADkGZ1Y0VTk.html
数据分析算法工程师,东莞市拓能电子科技有限公司,1.2-1.5万·13薪,深圳,2年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147926590.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coVTBcMARjUWsFYw1vAmM.html
环境空气监测数据分析,广东省深圳生态环境监测中心站,25-30万/年,深圳,1年,博士,事业单位,150-500人,环保,https://jobs.51job.com/shenzhen/142802218.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coUjdXMQRnAjUFaAZjUzY.html
数据分析师,广州市阿尔法软件信息技术有限公司,8千-1.2万,广州·天河区,1年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/143977373.html?s=sou_sou_soulb&t=0_0&req=0005b406614030e27dfd4121662bb5f8,https://jobs.51job.com/all/coB2MAZgRnUm0CYVM5UTQ.html
电商数据分析助理,深圳市云乔诚科技有限公司,9千-1.5万·13薪,广州·海珠区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/140309542.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coVjcAZVcyUWlWMgxsUDc.html
数据分析师(J10856),上海特思尔大宇宙商务咨询有限公司,8千-1万·13薪,上海·静安区,1年,本科,外资（非欧美）,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/144903946.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coCGpRNFA1VmwHZVY2VzE.html
临床数据分析师,乐普生物科技股份有限公司,1.5-2.5万·14薪,北京·昌平区,2年,硕士,已上市,500-1000人,制药/生物工程,https://jobs.51job.com/beijing/145086288.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coUzMFZlQwATZVNFY0VTc.html
数据分析师,上海怡海软件技术有限公司,1-1.5万,上海,2年,本科,外资（非欧美）,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147375826.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coB2NSMlM2Vm8FYVQxB2A.html
数据分析专员,上海汉启通信设备发展有限公司,6-8千,上海·浦东新区,1年,大专,合资,150-500人,通信/电信/网络设备,https://jobs.51job.com/shanghai/141701636.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coAWUCbgJhDzdRM1E1B2c.html
数据分析（经济数据）,深圳格隆汇信息科技有限公司,1-2万,深圳·南山区,2年,本科,民营,150-500人,金融/投资/证券,https://jobs.51job.com/shenzhen/134744868.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coUjAHZ1U2VG8BZwNiUT0.html
数据分析岗（风险管理方向）,安信联合物流有限公司,8千-1.2万,北京·朝阳区,2年,本科,国企,150-500人,交通/运输/物流,https://jobs.51job.com/beijing/148461755.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coVTBcOFU1VWIBZANiXTw.html
商品数据分析,广州市戈诺伊服饰有限公司,5-8千,广州·番禺区,2年,大专,民营,150-500人,服装/纺织/皮革,https://jobs.51job.com/guangzhou/146405938.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coVjRWN1cxDzIDbg1oUTU.html
数据分析师,雪纤瘦纤体美容（深圳）有限公司,1.5-2.5万,深圳·福田区,5-7年,本科,外资（非欧美）,150-500人,美容/保健,https://jobs.51job.com/shenzhen/144790415.html?s=sou_sou_soulb&t=0_0&req=0403c241a061dc56d057f5add65f137f,https://jobs.51job.com/all/coCW0FaABjBTtTMAxtXT4.html
数据分析经理-生活服务,字节跳动,3-4.5万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/147172192.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
数据分析师（零售）,上海爱婴室商务服务股份有限公司,9千-1.3万·16薪,上海·浦东新区,3-4年,本科,已上市,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/147215415.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coAGcAY1U1ATdTNQNj.html
数据分析专员,广东广信通信服务有限公司,9-12万/年,深圳·福田区,2年,本科,国企,5000-10000人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/147296629.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coUjMAYlM1BTwEYgJnXTo.html
数据分析工程师,上海化工院检测有限公司,7千-1.2万,上海·普陀区,无需经验,本科,国企,150-500人,石油/化工/矿产/地质,https://jobs.51job.com/shanghai/140661976.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coVjVQM1M1Aj4GYA1pUzY.html
数据分析师-抖音生活服务,字节跳动,2.5-5万,成都,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/chengdu/145712474.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
高级数据分析师,唯品会（中国）有限公司,1-2万·16薪,广州·荔湾区,5-7年,本科,已上市,10000人以上,互联网/电子商务,https://jobs.51job.com/guangzhou/145852394.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coAWVSMVc9DjACYlM0VTk.html
资深商品数据分析员/主管,广州叡君服装有限公司,6-8千,广州·白云区,2年,大专,民营,150-500人,,https://jobs.51job.com/guangzhou/146569767.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coVTAHYlM0VGkHYQRuVzM.html
总行金融科技部-安全运营岗-安全数据分析方向,中国光大银行总行,,北京,2年,本科,国企,10000人以上,,https://jobs.51job.com/beijing/147583501.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coVDAHY1E6Bj9SNQ1nUzY.html
生活服务数据分析负责人-客服平台,字节跳动,4-7万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/143172564.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
渠道策略分析师（数据分析）,索菲亚家居股份有限公司,1.5-2万,广州·天河区,5-7年,本科,已上市,10000人以上,家具/家电/玩具/礼品,https://jobs.51job.com/guangzhou/142610526.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coCW0HZgRjADlTNAdhAmM.html
医药运营数据分析专员,国药集团西南医药有限公司,6-7千,成都·武侯区,无需经验,本科,国企,500-1000人,制药/生物工程,https://jobs.51job.com/chengdu/143985944.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coCGwBbFIxUmoBZAFgVDY.html
数据 分析师 统计师,喜士多便利店C-STORE-零售业-连锁,1.5-2.5万·13薪,上海·静安区,1年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/144044290.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coAmZVMFM1ATlVNAVh.html
餐饮行业运营-数据分析-生活服务,字节跳动,1.8-2.5万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/140322626.html?s=sou_sou_soulb&t=0_0&req=a46b63d116cdf95da8da01a55d2e7e4a,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
